ID_SAP,CLIENTE,FECHA_ALTA,DIRECCIÓN,ENTRE_CALLE_1,ENTRE_CALLE_2,COLONIA,DELEGACION_MUNICIPIO,CODIGO_POSTAL,ESTATUS,ID_VP,MODALIDAD,GEC_SAP,GEC_RTM,_MADUREZ_CTE,Estatus_Cte,CADENA,DESC_CADENA,CANAL_KOF,CANAL_SAP,GRUPO_RM1,GRUPO_RM2,ZONA,REGIÓN,REGIÓN_KOF_CVE,UO,CENTRO,GERENCIA,JEFATURA,CENTRO_SUMINISTRO,CONDICIÓN_EXPEDICIÓN,TIPO_SERVICIO,ID_MULTICENTRO,REPARTO_SAP,TPV,RUTA,FV,L,M,R,J,V,S,RITMO,MÉTODO_VENTA,Latitud Final,Longitud Final,Tipo,Descripción Tipo,EsquemaReparto
1950052790,FONDA LEO,20.04.2021,CALLE CAPILINTLA SN,CALLE CALLE DEL SOLAR,CALLE SAN FRANCISCO CUADRA,ZACAZONTLA,TAXCO DE ALARCÓN,40273,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,4502,ON PREMISE,Tradicional On Premise,Tradicional On Premise,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0104,R,0,0,1,0,0,0,1.0,1DA,18.545393333333,-99.608631666667,PR,Preventa Comercial,Tradicional
1950052790,FONDA LEO,20.04.2021,CALLE CAPILINTLA SN,CALLE CALLE DEL SOLAR,CALLE SAN FRANCISCO CUADRA,ZACAZONTLA,TAXCO DE ALARCÓN,40273,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,4502,ON PREMISE,Tradicional On Premise,Tradicional On Premise,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA01,LRV,1,0,1,0,1,0,1.0,1DA,18.545393333333,-99.608631666667,DIG TRAD,Juntos+ Tradicional,Tradicional
1950053626,CIELO JAIMES RODRIGUEZ,25.05.2021,CALLE LOMA DEL SOL SN,CALLE ZACAZONTLA,CALLE LOMA DEL SOL,ZACAZONTLA,TAXCO DE ALARCÓN,40290,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,MJS,0,1,0,1,0,1,1.0,1DA,18.537915,-99.616276666667,,,Tradicional
1950053626,CIELO JAIMES RODRIGUEZ,25.05.2021,CALLE LOMA DEL SOL SN,CALLE ZACAZONTLA,CALLE LOMA DEL SOL,ZACAZONTLA,TAXCO DE ALARCÓN,40290,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0104,L,1,0,0,0,0,0,1.0,1DA,18.537915,-99.616276666667,PR,Preventa Comercial,Tradicional
1950053626,CIELO JAIMES RODRIGUEZ,25.05.2021,CALLE LOMA DEL SOL SN,CALLE ZACAZONTLA,CALLE LOMA DEL SOL,ZACAZONTLA,TAXCO DE ALARCÓN,40290,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA03,LRV,1,0,1,0,1,0,1.0,1DA,18.537915,-99.616276666667,DIG TRAD,Juntos+ Tradicional,Tradicional
1950055441,PETRA AVILA,09.09.2021,CALLE CANTARRANAS SN,CALLE FRENTE A LA IGLESIA,CALLE AHUACATITLAN,CANTARRANAS,TAXCO DE ALARCÓN,40223,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,4502,ON PREMISE,Tradicional On Premise,Tradicional On Premise,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.565548333333,-99.602086666667,,,Tradicional
1950055441,PETRA AVILA,09.09.2021,CALLE CANTARRANAS SN,CALLE FRENTE A LA IGLESIA,CALLE AHUACATITLAN,CANTARRANAS,TAXCO DE ALARCÓN,40223,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,4502,ON PREMISE,Tradicional On Premise,Tradicional On Premise,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0106,S,0,0,0,0,0,1,1.0,1DA,18.565548333333,-99.602086666667,PR,Preventa Comercial,Tradicional
1950055441,PETRA AVILA,09.09.2021,CALLE CANTARRANAS SN,CALLE FRENTE A LA IGLESIA,CALLE AHUACATITLAN,CANTARRANAS,TAXCO DE ALARCÓN,40223,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,4502,ON PREMISE,Tradicional On Premise,Tradicional On Premise,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA01,MJS,0,1,0,1,0,1,1.0,1DA,18.565548333333,-99.602086666667,DIG TRAD,Juntos+ Tradicional,Tradicional
1950055772,ESMERALDA SANTOS SANCHEZ,29.09.2021,CALLE PLAN DE AYALA SN,ANDADOR GENERAL VILLA,ANDADOR CERRADA DE LOS ANGELES,EMILIANO ZAPATA,TAXCO DE ALARCÓN,40290,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,MJS,0,1,0,1,0,1,1.0,1DA,18.543826666667,-99.622186666667,,,Tradicional
1950055772,ESMERALDA SANTOS SANCHEZ,29.09.2021,CALLE PLAN DE AYALA SN,ANDADOR GENERAL VILLA,ANDADOR CERRADA DE LOS ANGELES,EMILIANO ZAPATA,TAXCO DE ALARCÓN,40290,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0104,V,0,0,0,0,1,0,1.0,1DA,18.543826666667,-99.622186666667,PR,Preventa Comercial,Tradicional
1950055772,ESMERALDA SANTOS SANCHEZ,29.09.2021,CALLE PLAN DE AYALA SN,ANDADOR GENERAL VILLA,ANDADOR CERRADA DE LOS ANGELES,EMILIANO ZAPATA,TAXCO DE ALARCÓN,40290,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA02,LRV,1,0,1,0,1,0,1.0,1DA,18.543826666667,-99.622186666667,DIG TRAD,Juntos+ Tradicional,Tradicional
1950056794,JESUS,22.11.2021,CALLE 2A DEL CHORRILLO S/N,CALLE FRENTE A LA CANCHA,CALLE AGUACATES,EL CHORRILLO,TAXCO DE ALARCÓN,40220,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.567571666667,-99.606956666667,,,Tradicional
1950056794,JESUS,22.11.2021,CALLE 2A DEL CHORRILLO S/N,CALLE FRENTE A LA CANCHA,CALLE AGUACATES,EL CHORRILLO,TAXCO DE ALARCÓN,40220,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0106,S,0,0,0,0,0,1,1.0,1DA,18.567571666667,-99.606956666667,PR,Preventa Comercial,Tradicional
1950056794,JESUS,22.11.2021,CALLE 2A DEL CHORRILLO S/N,CALLE FRENTE A LA CANCHA,CALLE AGUACATES,EL CHORRILLO,TAXCO DE ALARCÓN,40220,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA03,MJS,0,1,0,1,0,1,1.0,1DA,18.567571666667,-99.606956666667,DIG TRAD,Juntos+ Tradicional,Tradicional
1950057085,ERNESTO NAVA,09.12.2021,CALLE LAS ZARZAS SN,CALLE LOS ARCOS,CALLE LADO DEL OXXO,LA MULATA,TAXCO DE ALARCÓN,40222,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.568345,-99.604238333333,,,Tradicional
1950057085,ERNESTO NAVA,09.12.2021,CALLE LAS ZARZAS SN,CALLE LOS ARCOS,CALLE LADO DEL OXXO,LA MULATA,TAXCO DE ALARCÓN,40222,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0106,M,0,1,0,0,0,0,1.0,1DA,18.568345,-99.604238333333,PR,Preventa Comercial,Tradicional
1950057085,ERNESTO NAVA,09.12.2021,CALLE LAS ZARZAS SN,CALLE LOS ARCOS,CALLE LADO DEL OXXO,LA MULATA,TAXCO DE ALARCÓN,40222,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA01,MJS,0,1,0,1,0,1,1.0,1DA,18.568345,-99.604238333333,DIG TRAD,Juntos+ Tradicional,Tradicional
1950058229,ZANFELD SA DE CV,14.02.2022,CALLE EL SOLAR SN,CALLE CAPILINTLA,CALLE ARROYO,PEDRO MARTÍN,TAXCO DE ALARCÓN,40290,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,4712,ON PREMISE,Tradicional On Premise,Tradicional On Premise,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,MJS,0,1,0,1,0,1,1.0,1DA,18.544335,-99.605115,,,Tradicional
1950058229,ZANFELD SA DE CV,14.02.2022,CALLE EL SOLAR SN,CALLE CAPILINTLA,CALLE ARROYO,PEDRO MARTÍN,TAXCO DE ALARCÓN,40290,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,4712,ON PREMISE,Tradicional On Premise,Tradicional On Premise,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0108,R,0,0,1,0,0,0,1.0,1DA,18.544335,-99.605115,PR,Preventa Comercial,Tradicional
1950058229,ZANFELD SA DE CV,14.02.2022,CALLE EL SOLAR SN,CALLE CAPILINTLA,CALLE ARROYO,PEDRO MARTÍN,TAXCO DE ALARCÓN,40290,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,4712,ON PREMISE,Tradicional On Premise,Tradicional On Premise,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA01,LRV,1,0,1,0,1,0,1.0,1DA,18.544335,-99.605115,DIG TRAD,Juntos+ Tradicional,Tradicional
1950058495,MARIA ISABEL,22.02.2022,CALLE LAS FUENTES SN,CALLE ENTRADA DEL TELEFÉRICO,CALLE CAMPO DE GOLF,MONTE TAXCO,TAXCO DE ALARCÓN,40225,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,4502,ON PREMISE,Tradicional On Premise,Tradicional On Premise,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.571028333333,-99.598988333333,,,Tradicional
1950058495,MARIA ISABEL,22.02.2022,CALLE LAS FUENTES SN,CALLE ENTRADA DEL TELEFÉRICO,CALLE CAMPO DE GOLF,MONTE TAXCO,TAXCO DE ALARCÓN,40225,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,4502,ON PREMISE,Tradicional On Premise,Tradicional On Premise,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0106,M,0,1,0,0,0,0,1.0,1DA,18.571028333333,-99.598988333333,PR,Preventa Comercial,Tradicional
1950058495,MARIA ISABEL,22.02.2022,CALLE LAS FUENTES SN,CALLE ENTRADA DEL TELEFÉRICO,CALLE CAMPO DE GOLF,MONTE TAXCO,TAXCO DE ALARCÓN,40225,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,4502,ON PREMISE,Tradicional On Premise,Tradicional On Premise,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA03,MJS,0,1,0,1,0,1,1.0,1DA,18.571028333333,-99.598988333333,DIG TRAD,Juntos+ Tradicional,Tradicional
1950058766,PEDRO ESTRADA,03.03.2022,CALLE AHUACATITLAN SN,CALLE CANTARRANAS,CALLE ABAJO DE LA IGLESIA,AHUACATITLAN,TAXCO DE ALARCÓN,40270,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.565598333333,-99.601041666667,,,Tradicional
1950058766,PEDRO ESTRADA,03.03.2022,CALLE AHUACATITLAN SN,CALLE CANTARRANAS,CALLE ABAJO DE LA IGLESIA,AHUACATITLAN,TAXCO DE ALARCÓN,40270,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0106,S,0,0,0,0,0,1,1.0,1DA,18.565598333333,-99.601041666667,PR,Preventa Comercial,Tradicional
1950058766,PEDRO ESTRADA,03.03.2022,CALLE AHUACATITLAN SN,CALLE CANTARRANAS,CALLE ABAJO DE LA IGLESIA,AHUACATITLAN,TAXCO DE ALARCÓN,40270,A,10222049.0,KG,BRONCE,BRONCE,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA03,MJS,0,1,0,1,0,1,1.0,1DA,18.565598333333,-99.601041666667,DIG TRAD,Juntos+ Tradicional,Tradicional
1950058839,RUFINA TRUJILLO ARROLLO,07.03.2022,CALLE PRI ZACAZONTLA SN,CALLE HACIA ABAJO DE LA CAPILLA,CALLE ARRIBA DE LA PREPARATORIA,DEL PRI,TAXCO DE ALARCÓN,40273,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,MJS,0,1,0,1,0,1,1.0,1DA,18.543291666667,-99.619088333333,,,Tradicional
1950058839,RUFINA TRUJILLO ARROLLO,07.03.2022,CALLE PRI ZACAZONTLA SN,CALLE HACIA ABAJO DE LA CAPILLA,CALLE ARRIBA DE LA PREPARATORIA,DEL PRI,TAXCO DE ALARCÓN,40273,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0104,L,1,0,0,0,0,0,1.0,1DA,18.543291666667,-99.619088333333,PR,Preventa Comercial,Tradicional
1950058839,RUFINA TRUJILLO ARROLLO,07.03.2022,CALLE PRI ZACAZONTLA SN,CALLE HACIA ABAJO DE LA CAPILLA,CALLE ARRIBA DE LA PREPARATORIA,DEL PRI,TAXCO DE ALARCÓN,40273,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA01,LRV,1,0,1,0,1,0,1.0,1DA,18.543291666667,-99.619088333333,DIG TRAD,Juntos+ Tradicional,Tradicional
1950058840,YOLANDA PATRICIA,07.03.2022,CALLE PRINCIPAL SN,CALLE LAS ZARZAS,CALLE ATRAS DEL OXXO,LA MULATA,TAXCO DE ALARCÓN,40222,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.569738333333,-99.603236666667,,,Tradicional
1950058840,YOLANDA PATRICIA,07.03.2022,CALLE PRINCIPAL SN,CALLE LAS ZARZAS,CALLE ATRAS DEL OXXO,LA MULATA,TAXCO DE ALARCÓN,40222,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0106,J,0,0,0,1,0,0,1.0,1DA,18.569738333333,-99.603236666667,PR,Preventa Comercial,Tradicional
1950058840,YOLANDA PATRICIA,07.03.2022,CALLE PRINCIPAL SN,CALLE LAS ZARZAS,CALLE ATRAS DEL OXXO,LA MULATA,TAXCO DE ALARCÓN,40222,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA03,MJS,0,1,0,1,0,1,1.0,1DA,18.569738333333,-99.603236666667,DIG TRAD,Juntos+ Tradicional,Tradicional
1950059243,AMY LIZETT,23.03.2022,CARRETERA IGUALA-TAXCO SN,CALLE REAL DE CUADRA,CALLE ARROYO,CAPILINTLA,TAXCO DE ALARCÓN,40293,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,MJS,0,1,0,1,0,1,1.0,1DA,18.544831666667,-99.611546666667,,,Tradicional
1950059243,AMY LIZETT,23.03.2022,CARRETERA IGUALA-TAXCO SN,CALLE REAL DE CUADRA,CALLE ARROYO,CAPILINTLA,TAXCO DE ALARCÓN,40293,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0104,L,1,0,0,0,0,0,1.0,1DA,18.544831666667,-99.611546666667,PR,Preventa Comercial,Tradicional
1950059243,AMY LIZETT,23.03.2022,CARRETERA IGUALA-TAXCO SN,CALLE REAL DE CUADRA,CALLE ARROYO,CAPILINTLA,TAXCO DE ALARCÓN,40293,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA01,LRV,1,0,1,0,1,0,1.0,1DA,18.544831666667,-99.611546666667,DIG TRAD,Juntos+ Tradicional,Tradicional
1950059431,MARIA GUADALUPE,31.03.2022,CALLE DE FLORIDA SN,CALLE LOS ARCOS,CALLE ARRIBA CENTRO DE SALUD,CANTARRANAS,TAXCO DE ALARCÓN,40223,A,10222049.0,KG,BRONCE,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.566648333333,-99.602775,,,Tradicional
1950059431,MARIA GUADALUPE,31.03.2022,CALLE DE FLORIDA SN,CALLE LOS ARCOS,CALLE ARRIBA CENTRO DE SALUD,CANTARRANAS,TAXCO DE ALARCÓN,40223,A,10222049.0,KG,BRONCE,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0106,M,0,1,0,0,0,0,1.0,1DA,18.566648333333,-99.602775,PR,Preventa Comercial,Tradicional
1950059431,MARIA GUADALUPE,31.03.2022,CALLE DE FLORIDA SN,CALLE LOS ARCOS,CALLE ARRIBA CENTRO DE SALUD,CANTARRANAS,TAXCO DE ALARCÓN,40223,A,10222049.0,KG,BRONCE,PLATA,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZTK,TOWA02,MJS,0,1,0,1,0,1,1.0,1DA,18.566648333333,-99.602775,DIG TRAD,Juntos+ Tradicional,Tradicional
1950060628,ERIKA MARTINEZ,28.05.2022,CALLE CJON PINO SUAREZ SN,CALLE PLAN DE AYALA,CALLE CALLEJON PINO SUAREZ,EMILIANO ZAPATA,TAXCO DE ALARCÓN,40290,A,10222049.0,PR,ORO,ORO,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,MJS,0,1,0,1,0,1,1.0,1DA,18.542883333333,-99.623881666667,,,Tradicional
1950060628,ERIKA MARTINEZ,28.05.2022,CALLE CJON PINO SUAREZ SN,CALLE PLAN DE AYALA,CALLE CALLEJON PINO SUAREZ,EMILIANO ZAPATA,TAXCO DE ALARCÓN,40290,A,10222049.0,PR,ORO,ORO,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2101,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZPV,TO0104,LRV,1,0,1,0,1,0,1.0,1DA,18.542883333333,-99.623881666667,PR,Preventa Comercial,Tradicional
1950062163,DULCE ANGÉLICA,06.09.2022,CALLE CHORRILLO 115,CALLE FRENTE AL HOSPITAL,CALLE AUN LADO DE LA FARMA Y MAX,EL CHORRILLO,TAXCO DE ALARCÓN,40220,A,10222049.0,KG,BRONCE,LATON,más de 12 Meses,Con Venta,9999,RESTO DE MERCADO,2305,PUNTO DE VENTA TRADICIONAL,Tradicional Home Market,Tradicional Home Market,Centro-Pacifico,Iguala-Taxco,YJ,MR0327,Taxco,TO01,TO2,MJIC,4,MA,NO ASIGNADO,RTO102,ZDD,RTO102,LRV,1,0,1,0,1,0,1.0,1DA,18.566255,-99.605013333333,,,Tradicional
